"gene_name","trt1","trt2","untrt1","untrt2"
"RP13-152O15.5",0,0,1,0
"RP13-157F18.2",0,0,0,0
"RP13-15M17.1",0,1,3,1
"RP13-16H11.2",0,0,0,0
"RP13-16H11.5",0,0,0,0
"RP13-16H11.7",0,0,0,0
"RP13-188A5.1",9,19,17,12
"RP13-192B19.2",0,0,0,0
"RP13-198D9.3",9,6,8,6
"RP13-200J3.2",44,30,53,54
"RP13-20L14.1",4,1,0,1
"RP13-20L14.4",0,0,1,0
"RP13-20L14.6",4,4,4,0
"RP13-210D15.1",0,0,0,0
"RP13-210D15.4",0,0,0,0
"RP13-210D15.6",0,0,0,0
"RP13-212L9.1",0,0,0,0
"RP13-213K19.1",0,0,0,0
"RP13-216E22.4",2,0,6,5
"RP13-216E22.5",0,0,0,0
"RP13-221M14.2",0,0,0,0
"RP13-221M14.3",1,0,0,0
"RP13-221M14.4",0,0,0,0
"RP13-221M14.6",0,0,0,0
"RP13-225O21.2",0,2,2,5
"RP13-225O21.5",0,0,0,0
"RP13-228J13.1",0,1,0,1
"RP13-228J13.10",0,0,0,1
"RP13-228J13.5",0,0,0,0
"RP13-228J13.6",3,0,0,2
"RP13-228J13.8",219,202,171,303
"RP13-228J13.9",0,0,0,0
"RP13-235E23.1",0,0,0,0
"RP13-238F13.3",0,0,0,0
"RP13-238F13.5",0,0,0,0
"RP13-238N7.2",6,1,7,4
"RP13-24G8.2",0,0,0,0
"RP13-254B10.1",4,1,1,4
"RP13-258O15.1",89,130,108,268
"RP13-259N13.2",1,0,0,0
"RP13-262C2.3",0,0,0,0
"RP13-266I11.1",0,0,0,0
"RP13-26D14.2",0,0,0,0
"RP13-270P17.1",0,3,0,0
"RP13-270P17.2",23,7,20,6
"RP13-270P17.3",0,0,0,0
"RP13-278H16.2",8,4,4,5
"RP13-279N23.2",0,0,0,0
"RP13-297E16.4",0,0,0,0
"RP13-297E16.5",0,0,0,0
"RP13-30A9.1",0,0,0,0
"RP13-30A9.2",0,0,0,0
"RP13-313G19.2",9,10,12,14
"RP13-314C10.5",1,0,0,0
"RP13-317D12.3",3,1,8,5
"RP13-324D24.1",0,0,0,0
"RP13-329D4.3",0,0,0,0
"RP13-33H18.1",6,1,3,1
"RP13-346H10.2",0,0,0,0
"RP13-347D8.1",0,0,0,0
"RP13-348B13.2",0,0,0,0
"RP13-34L8.7",0,0,0,0
"RP13-34L8.8",0,0,0,0
"RP13-359K18.1",0,0,0,0
"RP13-36C9.4",0,0,0,0
"RP13-36C9.5",0,0,0,0
"RP13-36G14.3",0,0,0,0
"RP13-36G14.4",25,27,20,34
"RP13-379L11.1",0,0,0,0
"RP13-379L11.2",0,0,0,0
"RP13-379L11.3",0,0,0,0
"RP13-379O24.2",0,0,0,0
"RP13-379O24.3",0,0,0,0
"RP13-383K5.4",373,289,349,469
"RP13-392I16.1",0,0,0,0
"RP13-395E19.2",0,0,0,0
"RP13-395E19.3",0,0,0,0
"RP13-395E19.4",0,0,0,0
"RP13-39P12.2",12,2,3,2
"RP13-39P12.3",5,1,7,2
"RP13-401N8.1",2,1,0,1
"RP13-401N8.3",0,0,0,0
"RP13-40J16.1",0,0,0,0
"RP13-436F16.1",0,0,0,0
"RP13-43E11.1",0,1,0,2
"RP13-444H2.1",0,0,0,0
"RP13-444K19.1",89,71,98,144
"RP13-452N2.1",0,0,0,0
"RP13-455A7.1",0,0,0,0
"RP13-461N9.2",0,0,0,0
"RP13-463N16.6",0,0,0,0
"RP13-467H17.1",1,1,0,4
"RP13-46H24.1",2,1,5,2
"RP13-476E20.1",0,0,1,0
"RP13-483F6.1",0,0,0,0
"RP13-487C10.1",0,1,0,1
"RP13-487K5.1",0,0,0,0
"RP13-487P22.1",0,0,0,0
"RP13-488H8.1",0,0,0,0
"RP13-492C18.1",0,0,0,0
"RP13-492C18.2",0,0,0,0
"RP13-494C23.1",1,0,0,1
"RP13-497K6.1",0,0,0,0
"RP13-507P19.1",0,0,0,0
"RP13-507P19.2",0,0,0,0
"RP13-512J5.1",0,0,0,0
"RP13-514E23.1",18,10,16,35
"RP13-514E23.2",0,0,0,0
"RP13-516M14.1",134,75,117,134
"RP13-516M14.2",11,7,6,15
"RP13-516M14.4",0,0,0,3
"RP13-526J3.1",0,0,0,0
"RP13-52K8.1",0,0,1,0
"RP13-539F13.2",0,0,0,0
"RP13-539F13.3",0,0,0,0
"RP13-539J13.1",0,0,0,0
"RP13-560N11.1",0,0,0,0
"RP13-565O16.2",0,0,1,0
"RP13-577H12.2",0,0,0,1
"RP13-577H12.3",0,0,0,0
"RP13-578N3.3",1,0,3,5
"RP13-57D9.3",0,0,0,0
"RP13-580B18.1",0,0,0,0
"RP13-580F15.2",0,0,0,0
"RP13-582L3.4",0,0,0,0
"RP13-582O9.5",43,46,44,57
"RP13-582O9.7",7,1,12,30
"RP13-585F24.1",0,0,2,0
"RP13-608F4.5",0,0,0,0
"RP13-608F4.6",0,0,0,0
"RP13-608F4.8",0,0,0,0
"RP13-60M5.2",0,0,0,0
"RP13-60P5.2",0,0,0,0
"RP13-612N21.1",0,0,0,0
"RP13-614K11.1",0,0,0,0
"RP13-614K11.2",0,0,0,0
"RP13-616I3.1",0,0,0,0
"RP13-619I2.2",8,5,13,8
"RP13-631K18.2",0,0,0,0
"RP13-631K18.3",1,0,0,0
"RP13-631K18.5",0,0,0,0
"RP13-635I23.3",1,0,0,0
"RP13-638C3.2",2,0,2,3
"RP13-638C3.3",5,0,2,1
"RP13-638C3.4",0,0,0,0
"RP13-638C3.6",22,6,21,34
"RP13-643D4.1",16,8,19,19
"RP13-644M16.1",9,0,10,7
"RP13-644M16.2",0,0,0,0
"RP13-644M16.3",0,0,0,0
"RP13-644M16.4",0,0,0,0
"RP13-644M16.5",0,0,0,0
"RP13-650G11.1",0,0,0,0
"RP13-650J16.1",6,1,0,0
"RP13-653N12.1",0,0,0,0
"RP13-653N12.2",0,0,0,0
"RP13-672B3.2",0,0,0,0
"RP13-672B3.5",0,0,0,0
"RP13-685P2.7",1,0,0,0
"RP13-685P2.8",0,1,0,2
"RP13-726E6.1",0,0,0,0
"RP13-726E6.2",0,0,0,1
"RP13-726E6.3",0,0,0,0
"RP13-735L24.1",0,0,1,0
"RP13-753N3.1",2,4,1,3
"RP13-75G22.1",145,132,143,192
"RP13-766D20.1",0,0,0,0
"RP13-766D20.2",8,6,2,19
"RP13-77O11.11",0,0,0,0
"RP13-77O11.12",0,0,0,0
"RP13-77O11.7",0,0,0,0
"RP13-77O11.8",0,0,0,0
"RP13-7D7.1",0,0,1,4
"RP13-81N3.2",0,0,0,0
"RP13-820C6.2",0,0,0,0
"RP13-824C8.2",0,0,0,0
"RP13-870H17.3",0,0,0,0
"RP13-884E18.2",5,0,1,1
"RP13-884E18.4",0,0,0,0
"RP13-88F20.1",2265,2284,3263,3847
"RP13-890H12.2",17,18,7,21
"RP13-895J2.2",1,0,0,0
"RP13-895J2.3",0,0,0,0
"RP13-895J2.7",0,0,0,0
"RP13-923O23.6",0,1,0,1
"RP13-926M18.1",0,0,0,0
"RP13-93L13.1",0,0,0,0
"RP13-93L13.2",16,6,11,8
"RP13-941N14.1",1,1,8,4
"RP13-977J11.2",7,5,36,22
"RP13-977J11.5",0,0,0,0
"RP13-977J11.8",0,0,0,0
"RP13-991F5.2",5,0,4,4
"RP13-996F3.3",0,0,0,0
"RP1L1",0,0,1,1
"RP2",789,646,693,741
"RP3-322G13.5",1,2,4,6
"RP3-322G13.7",0,0,1,0
"RP3-322L4.2",8,2,5,4
"RP3-323B6.1",0,0,0,0
"RP3-323K23.3",21,15,22,22
"RP3-323N1.2",0,0,0,1
"RP3-323P13.2",175,92,108,140
"RP3-323P24.3",3,1,0,7
"RP3-324O17.4",88,47,101,120
"RP3-325F22.3",1,2,3,3
"RP3-325F22.5",0,0,0,1
"RP3-326I13.1",1,0,2,0
"RP3-326L13.2",0,0,0,0
"RP3-326L13.3",0,0,0,0
"RP3-327A19.5",49,55,56,81
"RP3-328E19.4",0,0,0,0
"RP3-328E19.5",0,0,0,0
"RP3-329A5.1",0,0,0,0
"RP3-329A5.8",31,39,28,52
"RP3-329E20.2",1,0,1,1
"RP3-330M21.5",0,0,0,0
"RP3-331H24.4",0,0,0,0
"RP3-331H24.5",0,0,0,0
"RP3-332B22.1",25,10,7,7
"RP3-333A15.1",0,2,0,4
"RP3-333A15.2",0,0,2,0
"RP3-333B15.4",0,0,0,0
"RP3-333H23.8",0,0,0,0
"RP3-334F4.1",0,0,10,1
"RP3-334F4.2",0,0,0,0
"RP3-335N17.2",0,0,0,0
"RP3-336K20__B.2",2,1,0,0
"RP3-337D23.3",0,0,0,0
"RP3-337H4.10",1,0,1,4
"RP3-337H4.6",6,1,5,1
"RP3-337H4.8",7,0,5,6
"RP3-337H4.9",1,0,0,1
"RP3-337O18.9",3,1,4,5
"RP3-339A18.3",4,1,14,12
"RP3-339A18.6",2,2,0,1
"RP3-340B19.2",177,68,181,136
"RP3-340B19.3",0,0,0,0
"RP3-340B19.5",0,0,0,0
"RP3-340H11.2",0,0,0,0
"RP3-340N1.2",0,0,0,0
"RP3-340N1.6",0,0,0,0
"RP3-341D10.1",223,218,228,308
"RP3-342P20.2",0,0,0,0
"RP3-343K2.4",0,0,0,1
"RP3-344J20.1",0,0,0,0
"RP3-347M6.1",0,0,0,0
"RP3-347M6.2",713,560,541,674
"RP3-348I23.2",0,0,0,0
"RP3-348I23.3",0,0,0,0
"RP3-352A20.1",28,16,28,72
"RP3-354J5.3",0,0,0,0
"RP3-354N19.1",0,0,0,0
"RP3-354N19.3",0,2,2,0
"RP3-355L5.3",3,0,1,5
"RP3-355L5.4",6,2,3,2
"RP3-355L5.5",13,3,2,0
"RP3-357I16.1",0,0,0,0
"RP3-358H7.1",0,0,0,0
"RP3-359N14.1",5,14,6,10
"RP3-359N14.2",0,0,0,0
"RP3-363L9.1",1,1,3,1
"RP3-364H10.1",2,5,4,8
"RP3-365I19.2",0,0,0,1
"RP3-365O12.2",0,0,0,0
"RP3-366N23.4",0,0,0,0
"RP3-368A4.5",233,224,209,266
"RP3-368A4.6",137,100,124,154
"RP3-368B9.2",0,0,0,0
"RP3-369A17.2",0,0,0,0
"RP3-369A17.4",0,0,0,0
"RP3-370M22.8",0,1,0,0
"RP3-375P9.2",92,74,92,116
"RP3-377H17.2",0,0,0,0
"RP3-377O6.2",0,0,0,0
"RP3-378P9.1",0,0,0,0
"RP3-378P9.2",0,0,0,0
"RP3-380B4.1",0,0,0,0
"RP3-380B8.4",0,0,0,0
"RP3-380C13.2",0,0,0,0
"RP3-380E11.2",0,0,0,0
"RP3-382I10.2",14,2,12,11
"RP3-382I10.3",0,0,0,0
"RP3-384D21.2",0,0,0,0
"RP3-388E23.2",3,6,13,27
"RP3-388M5.8",0,0,0,0
"RP3-388M5.9",9,10,8,6
"RP3-388N13.2",366,376,228,333
"RP3-388N13.3",1,0,0,0
"RP3-389A20.2",0,0,0,0
"RP3-389A20.5",0,0,7,1
"RP3-390M24.1",0,0,0,0
"RP3-391O22.1",0,0,0,0
"RP3-391O22.3",0,0,2,0
"RP3-393E18.1",0,0,0,0
"RP3-393E18.2",1,2,1,0
"RP3-393K13.1",0,0,0,0
"RP3-393P12.1",0,0,0,0
"RP3-395C13.1",1,12,4,7
"RP3-395M20.12",2,1,2,2
"RP3-395M20.2",0,0,0,1
"RP3-395M20.3",0,1,0,0
"RP3-395M20.7",0,0,1,1
"RP3-395M20.8",5,4,11,7
"RP3-395M20.9",2,0,1,1
"RP3-395P12.2",1,4,0,0
"RP3-398G3.5",0,0,0,0
"RP3-399J4.1",0,0,0,0
"RP3-399J4.2",0,0,0,0
"RP3-399J4.4",0,1,3,0
"RP3-399L15.1",0,0,0,0
"RP3-399L15.2",0,0,0,0
"RP3-399L15.3",6,5,25,14
"RP3-400B16.1",2,4,5,16
"RP3-400B16.2",0,1,3,2
"RP3-400B16.3",0,0,0,0
"RP3-400B16.4",0,1,0,0
"RP3-400N23.6",5,2,4,5
"RP3-402G11.25",24,1,14,7
"RP3-402G11.26",22,12,36,46
"RP3-402G11.27",13,7,7,14
"RP3-402G11.28",20,10,19,15
"RP3-403A15.1",0,1,0,1
"RP3-403L10.3",1,0,0,0
"RP3-404F18.5",0,1,0,0
"RP3-404K8.2",0,0,0,0
"RP3-405J10.2",0,0,0,1
"RP3-405J10.3",31,19,25,73
"RP3-405J10.4",0,0,0,0
"RP3-406A7.1",0,0,0,0
"RP3-406A7.3",0,0,0,0
"RP3-406A7.5",52,31,58,67
"RP3-406A7.7",0,0,0,0
"RP3-406C18.1",0,0,0,0
"RP3-406C18.2",0,0,0,0
"RP3-406P24.1",630,468,599,733
"RP3-406P24.3",0,0,1,1
"RP3-406P24.4",2,0,1,1
"RP3-407E4.2",0,0,0,0
"RP3-407E4.3",0,0,0,0
"RP3-407E4.4",7,4,12,9
"RP3-408N23.4",5,8,7,7
"RP3-410B11.1",0,0,0,0
"RP3-410C9.2",0,0,0,0
"RP3-412A9.12",0,0,0,0
"RP3-412A9.15",39,35,59,65
"RP3-412A9.16",0,4,1,9
"RP3-413H6.2",0,0,0,0
"RP3-414A15.10",0,0,0,1
"RP3-414A15.11",0,0,0,0
"RP3-414A15.2",0,0,0,1
"RP3-415N12.1",0,4,1,2
"RP3-416H24.1",1,2,0,2
"RP3-416H24.4",0,0,0,0
"RP3-416J7.1",0,0,0,0
"RP3-416J7.4",0,0,0,0
"RP3-416J7.5",0,0,0,0
"RP3-417G15.1",2327,1166,2434,1889
"RP3-417L20.4",0,0,0,0
"RP3-417O22.3",0,0,0,0
"RP3-418A9.3",4,0,2,0
"RP3-418C23.2",0,0,0,0
"RP3-419C19.2",47,20,43,43
"RP3-419C19.3",0,0,0,0
"RP3-420J14.1",0,0,0,0
"RP3-422G23.3",0,0,0,0
"RP3-422G23.4",0,0,0,0
"RP3-423B22.5",0,0,0,0
"RP3-425P12.1",0,0,0,0
"RP3-425P12.2",0,0,0,0
"RP3-425P12.4",248,143,245,198
"RP3-425P12.5",0,0,0,0
"RP3-426I6.2",89,40,50,49
"RP3-426I6.5",0,0,0,2
"RP3-426I6.6",1,10,0,0
"RP3-428A13.1",37,35,35,40
"RP3-428L16.1",0,0,0,1
"RP3-428L16.2",139,36,683,160
"RP3-429O6.1",0,0,0,0
"RP3-430A16.1",0,0,0,0
"RP3-430N8.10",0,0,0,0
"RP3-430N8.11",0,0,0,0
"RP3-431A14.4",0,0,0,0
"RP3-431C21.1",0,0,0,0
"RP3-431P23.2",0,0,0,0
"RP3-432I18.1",0,0,0,0
"RP3-433F14.1",0,0,0,0
"RP3-433F14.2",0,0,0,0
"RP3-433F14.4",0,0,0,0
"RP3-433G13.1",0,0,0,0
"RP3-434O14.8",0,0,0,0
"RP3-434P1.6",0,0,0,0
"RP3-435K13.1",0,0,0,0
"RP3-436N22.3",0,0,0,0
"RP3-437C15.1",436,337,441,717
"RP3-437C15.2",0,0,0,0
"RP3-437I16.1",0,0,0,0
"RP3-438O4.4",0,0,0,0
"RP3-439F8.1",1,0,1,0
"RP3-441A12.1",0,1,2,2
"RP3-443C4.2",0,0,0,0
"RP3-445N2.1",0,0,0,0
"RP3-445O10.1",0,0,0,0
"RP3-446N13.1",0,0,0,0
"RP3-448I9.1",0,0,0,0
"RP3-448I9.2",0,0,0,0
"RP3-449H6.1",0,0,0,0
"RP3-449M8.6",0,3,1,1
"RP3-449M8.9",0,0,3,0
"RP3-449O17.1",73,34,60,74
"RP3-450M14.1",24,34,22,32
"RP3-452M16.1",131,120,147,171
"RP3-453C12.8",0,0,0,0
"RP3-453D15.1",0,0,0,0
"RP3-453I5.2",39,33,26,50
"RP3-453P22.2",0,0,0,1
"RP3-454B23.1",0,0,0,0
"RP3-455E7.1",0,0,0,1
"RP3-455H14.1",3,0,13,14
"RP3-455J7.3",0,0,0,0
"RP3-455J7.4",0,0,0,0
"RP3-460G2.2",0,0,0,0
"RP3-461F17.1",0,0,0,1
"RP3-461F17.2",1,1,4,3
"RP3-461P17.10",0,0,0,0
"RP3-461P17.6",0,0,0,0
"RP3-461P17.9",0,0,0,0
"RP3-462C17.1",0,0,0,0
"RP3-462D8.2",0,0,0,0
"RP3-462E2.3",54,17,29,16
"RP3-462E2.5",15,15,19,1
"RP3-463P15.1",0,0,0,0
"RP3-465N24.5",3,0,4,1
"RP3-465N24.6",2,0,4,6
"RP3-466I7.1",0,0,0,0
"RP3-466P17.1",1,1,2,1
"RP3-466P17.2",0,0,0,0
"RP3-467K16.2",0,0,0,0
"RP3-467K16.4",0,0,0,1
"RP3-467K16.7",0,0,0,0
"RP3-467L1.4",0,1,4,1
"RP3-467L1.6",16,13,14,23
"RP3-467N11.1",10,9,28,30
"RP3-467N11.2",120,104,92,153
"RP3-468B3.2",0,0,0,0
"RP3-468B3.4",0,0,0,0
"RP3-468K18.5",1,0,0,0
"RP3-468K18.6",20,25,40,36
"RP3-469D22.1",52,24,52,44
"RP3-470B24.5",0,0,0,0
"RP3-470L22.1",0,0,0,0
"RP3-471C18.1",0,0,0,0
"RP3-471C18.2",0,0,0,0
"RP3-471M13.2",0,0,0,1
"RP3-472M2.2",0,0,0,0
"RP3-473B4.3",1,1,1,2
"RP3-473L9.4",0,0,5,0
"RP3-474G15.1",0,0,1,0
"RP3-475N16.1",24,15,21,20
"RP3-476K8.3",0,0,1,4
"RP3-476K8.4",0,1,0,1
"RP3-477M7.5",6,2,5,16
"RP3-477M7.6",0,0,0,0
"RP3-477O4.14",0,0,0,0
"RP3-477O4.16",0,0,0,1
"RP3-477O4.5",0,0,0,0
"RP3-481A17.1",12,9,15,17
"RP3-481F12.1",0,0,0,0
"RP3-483K16.4",1,6,1,12
"RP3-486D24.1",0,0,0,0
"RP3-486I3.4",143,69,152,247
"RP3-486I3.5",0,0,0,0
"RP3-486I3.7",2,2,3,2
"RP3-492P14.2",5,9,10,12
"RP3-495K2.1",0,0,0,0
"RP3-495K2.2",0,1,9,9
"RP3-495K2.3",0,0,0,0
"RP3-495O10.1",0,0,0,0
"RP3-496C20.1",0,0,0,0
"RP3-497J21.1",85,50,104,95
"RP3-499B10.3",29,43,45,69
"RP3-500L14.2",1,0,3,5
"RP3-503A6.2",0,0,0,0
"RP3-507I15.1",0,0,0,0
"RP3-507I15.2",1,1,2,5
"RP3-508D13.1",0,0,0,0
"RP3-508I15.10",1,2,4,9
"RP3-508I15.14",0,1,0,0
"RP3-508I15.18",0,0,0,0
"RP3-508I15.19",7,1,11,8
"RP3-508I15.20",1,4,9,0
"RP3-508I15.21",21,21,18,15
"RP3-508I15.22",1,0,0,1
"RP3-508I15.9",26,34,67,77
"RP3-509I19.1",0,0,0,0
"RP3-509I19.6",0,0,0,0
"RP3-510D11.1",3,1,2,3
"RP3-510D11.2",72,65,131,126
"RP3-510H16.3",1,0,1,2
"RP3-510L9.1",0,1,1,1
"RP3-510O8.3",57,48,51,69
"RP3-510O8.4",14,7,6,2
"RP3-511B24.5",0,0,0,0
"RP3-511B24.6",6,4,0,1
"RP3-512B11.3",1,1,0,0
"RP3-512E2.2",0,0,1,0
"RP3-513G18.2",0,0,0,0
"RP3-514A23.2",0,0,0,0
"RP3-514P16.1",621,534,868,1166
"RP3-518E13.2",0,0,0,0
"RP3-520B18.1",0,0,0,0
"RP3-521E19.2",0,0,1,0
"RP3-521E19.3",3,4,8,1
"RP3-522D1.1",0,1,0,0
"RP3-522D1.2",0,0,0,0
"RP3-522J7.5",0,0,0,0
"RP3-522J7.6",1,0,2,0
"RP3-522P13.1",0,0,0,0
"RP3-522P13.2",0,0,0,0
"RP3-522P13.3",0,1,0,0
"RP3-523C21.2",1,1,16,5
"RP3-523E19.2",1,0,2,1
"RP3-523K23.2",0,0,1,0
"RP3-525L6.2",4,4,5,6
"RP3-525N10.2",2,0,0,0
"RP3-525N14.2",6,8,7,6
"RP3-526F5.2",0,0,0,0
"RP3-527G5.1",0,0,1,0
"RP4-529N6.1",0,0,0,0
"RP4-529N6.2",0,0,0,0
"RP4-530I15.6",0,1,0,0
"RP4-530I15.9",8,3,1,11
"RP4-533D7.3",0,0,0,0
"RP4-533D7.4",1,0,0,0
"RP4-533D7.5",0,0,1,2
"RP4-534N18.2",2,0,0,1
"RP4-534P7.2",0,0,0,0
"RP4-535B20.1",5,1,2,1
"RP4-535B20.2",0,0,0,0
"RP4-535B20.4",0,0,0,0
"RP4-536B24.2",0,0,0,0
"RP4-536B24.3",0,0,1,0
"RP4-536B24.4",0,0,0,2
"RP4-537K23.4",2,1,0,3
"RP4-539M6.14",0,0,0,0
"RP4-539M6.18",0,0,0,0
"RP4-539M6.19",0,0,0,0
"RP4-539M6.20",3,0,2,2
"RP4-539M6.21",0,0,1,7
"RP4-539M6.22",0,0,0,0
"RP4-541C22.5",0,0,0,1
"RP4-543J13.1",0,0,0,0
"RP4-544H6.2",0,0,0,0
"RP4-545C24.1",2,1,0,3
"RP4-545C24.5",0,0,0,0
"RP4-545K15.3",0,0,0,0
"RP4-545K15.5",17,7,33,25
"RP4-548D19.3",0,0,0,0
"RP4-549F15.1",0,0,0,0
"RP4-549L20.3",0,0,0,0
"RP4-550H1.4",0,0,0,1
"RP4-550H1.5",0,0,0,0
"RP4-551E13.2",0,0,0,0
"RP4-552O12.1",0,0,0,0
"RP4-553F4.2",0,0,0,0
"RP4-553F4.6",2,4,3,1
"RP4-555D20.2",193,428,177,1018
"RP4-555D20.3",0,0,0,1
"RP4-555D20.4",0,5,2,6
"RP4-555L14.4",0,0,1,0
"RP4-555N2.4",4,2,3,8
"RP4-559A3.6",0,0,0,0
"RP4-559A3.7",0,0,0,0
"RP4-560B9.4",38,30,43,77
"RP4-560B9.5",0,0,0,0
"RP4-560B9.6",0,0,0,0
"RP4-561L24.3",16,7,20,39
"RP4-562D20.2",0,0,0,0
"RP4-562J12.1",38,27,40,41
"RP4-562J12.2",0,0,2,6
"RP4-564F22.5",4,1,7,1
"RP4-564M11.2",0,0,1,0
"RP4-564O4.1",0,0,0,0
"RP4-565E6.1",0,0,0,0
"RP4-566D2.1",0,0,0,0
"RP4-568F9.3",0,0,0,0
"RP4-568F9.6",1,0,0,0
"RP4-569D19.5",12,19,26,45
"RP4-569D19.8",0,0,0,1
"RP4-569M23.2",2,1,7,4
"RP4-569M23.4",1,1,2,2
"RP4-570O12.2",0,0,0,0
"RP4-575N6.2",77,20,100,18
"RP4-575N6.4",0,0,2,13
"RP4-575N6.5",0,1,1,0
"RP4-576H24.2",0,0,0,0
"RP4-576H24.4",0,0,0,0
"RP4-576H24.5",0,0,0,0
"RP4-580N22.2",3,0,5,2
"RP4-580O19.2",4,7,4,3
"RP4-581F12.1",24,27,9,32
"RP4-581O6.1",0,0,0,0
"RP4-583K8.1",0,0,0,0
"RP4-583P15.10",0,0,0,0
"RP4-583P15.11",0,1,0,0
"RP4-583P15.14",0,0,0,0
"RP4-583P15.15",6,7,5,5
"RP4-584D14.5",7,10,5,18
"RP4-584D14.6",2,2,2,5
"RP4-584D14.7",1,1,0,1
"RP4-586O15.1",0,0,0,0
"RP4-590F24.1",0,0,0,0
"RP4-591B8.2",0,0,0,0
"RP4-591B8.3",0,0,0,0
"RP4-591L5.1",0,0,0,0
"RP4-591L5.2",0,0,0,0
"RP4-591N18.2",0,0,0,0
"RP4-592A1.2",606,441,783,995
"RP4-592A1.4",0,0,0,0
"RP4-593C16.3",10,9,2,2
"RP4-593H12.1",1,0,0,0
"RP4-593M8.1",0,0,0,1
"RP4-594A5.1",0,0,0,0
"RP4-594I10.3",0,0,0,0
"RP4-594L9.2",0,0,0,0
"RP4-595K12.1",0,0,0,0
"RP4-595K12.2",111,95,137,145
"RP4-597A16.2",0,0,0,0
"RP4-597A16.3",0,0,0,0
"RP4-597J3.1",0,0,0,0
"RP4-597N16.1",0,0,0,0
"RP4-597N16.4",0,0,0,0
"RP4-598G3.1",0,0,0,0
"RP4-601K24.1",0,0,0,0
"RP4-601P9.1",0,0,0,0
"RP4-601P9.2",0,0,2,3
"RP4-603I14.3",1,0,0,0
"RP4-604A21.1",528,904,521,1719
"RP4-604G5.1",0,0,0,1
"RP4-604G5.3",0,0,0,0
"RP4-604K5.2",0,0,0,1
"RP4-604K5.3",0,0,0,0
"RP4-605O3.4",2,0,2,6
"RP4-607I7.1",1,4,10,6
"RP4-607J2.1",0,0,0,0
"RP4-607J23.2",228,162,242,326
"RP4-609E1.2",1,1,0,1
"RP4-610C12.1",0,0,0,0
"RP4-610C12.2",0,0,0,0
"RP4-610C12.3",0,0,0,0
"RP4-610C12.4",0,0,0,0
"RP4-612B15.2",0,0,1,0
"RP4-612B15.3",9,10,15,26
"RP4-612B18.1",0,0,0,0
"RP4-612B18.3",0,0,0,0
"RP4-612C19.1",0,0,0,0
"RP4-612C19.2",0,0,0,0
"RP4-612J11.1",0,0,0,0
"RP4-613A2.1",0,0,2,0
"RP4-613B23.1",51,30,37,29
"RP4-614C15.2",0,0,0,0
"RP4-614C15.3",0,0,0,0
"RP4-614N24.1",0,0,0,0
"RP4-614O4.11",15,4,16,15
"RP4-614O4.12",11,6,12,14
"RP4-616B8.4",0,0,0,0
"RP4-617C6.1",0,0,0,0
"RP4-620E11.4",0,0,0,0
"RP4-620E11.5",0,0,0,0
"RP4-620F22.2",0,0,0,0
"RP4-620F22.3",73,66,101,168
"RP4-621B10.8",10,18,7,6
"RP4-622L5.2",0,0,0,0
"RP4-622L5.7",6,5,6,14
"RP4-625H18.2",0,0,0,5
"RP4-630A11.3",0,0,0,0
"RP4-630C24.1",0,0,0,0
"RP4-630C24.3",0,0,0,0
"RP4-630J13.1",316,281,421,547
"RP4-631H13.2",0,0,0,0
"RP4-631H13.4",0,0,0,1
"RP4-631H13.5",0,0,0,0
"RP4-631H13.6",17,15,17,49
"RP4-633H17.2",0,0,0,0
"RP4-633I8.3",0,0,0,0
"RP4-633I8.4",0,0,0,0
"RP4-633O19__A.1",0,0,1,3
"RP4-635A23.3",0,0,2,1
"RP4-635A23.4",0,6,4,1
"RP4-635E18.6",0,9,4,5
"RP4-635E18.7",1,1,2,1
"RP4-635E18.8",88,69,99,87
"RP4-635E8.1",0,0,0,4
"RP4-635G19.1",0,0,0,0
"RP4-639F20.1",120,180,92,219
"RP4-639J15.1",0,0,0,0
"RP4-639J15.2",0,0,0,0
"RP4-640E24.1",1,0,4,1
"RP4-640H8.2",0,0,0,0
"RP4-641G12.3",0,0,0,0
"RP4-641G12.4",422,452,535,636
"RP4-644L1.2",0,1,1,0
"RP4-646N3.1",5,0,4,11
"RP4-647C14.2",40,35,69,133
"RP4-647C14.3",1,0,0,0
"RP4-647J21.1",0,0,0,0
"RP4-650F12.2",0,0,0,0
"RP4-651E10.3",0,0,0,0
"RP4-651E10.4",0,0,0,0
"RP4-654C18.1",23,14,22,37
"RP4-654H19.2",0,0,0,0
"RP4-655C5.4",0,0,0,0
"RP4-655J12.4",0,0,0,0
"RP4-655J12.5",0,0,0,0
"RP4-655L22.4",33,11,27,16
"RP4-656G21.1",0,0,0,0
"RP4-657D16.3",30,18,26,35
"RP4-657D16.6",0,1,0,0
"RP4-657E11.10",33,30,34,48
"RP4-657M3.2",0,0,0,0
"RP4-659I19.1",1,0,0,0
"RP4-660H19.1",0,0,0,0
"RP4-662A9.2",2,0,0,1
"RP4-663N10.1",27,43,40,184
"RP4-663N10.2",0,0,0,0
"RP4-665J23.1",9,6,10,6
"RP4-665J23.2",0,0,1,0
"RP4-665J23.4",0,0,0,0
"RP4-665N4.4",0,0,0,1
"RP4-665N4.8",0,0,0,1
"RP4-666F24.3",0,0,0,0
"RP4-666O22.3",0,0,0,0
"RP4-667H12.4",0,0,0,0
"RP4-668E10.2",7,5,3,4
"RP4-668G5.1",6,19,0,3
